Islands	^	0.7058

?	,	0.9909


No	!	0.8845

,	,	0.9918

not	R	0.9628

at	P	0.9712

all	D	0.7257

!	,	0.9924


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


When	R	0.9713

you	O	0.9627

say	V	0.8550

you're	L	0.9569

hungry	A	0.7804

and	&	0.9981

he	O	0.9777

says	V	0.9773

"	,	0.9803

what	O	0.9490

you	O	0.9627

wanna	V	0.9079

eat	V	0.8267

I'll	L	0.9764

get	V	0.9655

it	O	0.9694

for	P	0.9910

you	O	0.9627

"	,	0.9803


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


It's	L	0.9930

a	D	0.8948

shame	N	0.9321

you	O	0.9627

don't	V	0.9973

have	V	0.9703

long	A	0.8325

legs	N	0.9347

.	,	0.9927


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


It	O	0.9748

was	V	0.9773

a	D	0.8948

very	R	0.9132

difficult	A	0.8699

decision	N	0.9824

,	,	0.9918

im	L	0.9789

sure	A	0.8345

.	,	0.9927


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


The	D	0.9468

only	R	0.7668

Apple	^	0.9202

product	N	0.9872

that	O	0.7135

stays	V	0.8649

loyal	A	0.9661

and	&	0.9981

lasts	V	0.8207

forever	R	0.9802


Because	P	0.9821

Trump	^	0.6135

has	V	0.9464

always	R	0.9795

been	V	0.9227

so	R	0.5317

loyal	A	0.9661

to	P	0.9511

people	N	0.9913

who	O	0.9764

work	N	0.8618

for	P	0.9910

him	O	0.8980

....	,	0.9646


Great	A	0.8430

,	,	0.9918

child	N	0.8178

number	N	0.9680

two	$	0.9238

poorly	R	0.9293

,	,	0.9918

love	N	0.6603

nursing	N	0.4197

duty	N	0.9562

and	&	0.9981

no	!	0.9253

sleep	N	0.6167

.	,	0.9927


Reposting	V	0.4937

:	,	0.7421

Interesting	A	0.8452

answer	N	0.7760


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

TheCadoMedia	^	0.1992

:	,	0.7421

OMG	!	0.9972

😯😯	!	0.2639


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

TheCadoMedia	^	0.1992

:	,	0.7421

What	O	0.9658

do	V	0.9687

you	O	0.9627

think	V	0.9624

about	P	0.8950

the	D	0.9792

new	A	0.9552

iPhone	^	0.7523

X	E	0.6683

?	,	0.9909

🤔	!	0.2639


I've	L	0.9742

been	V	0.9227

joking	V	0.9081

.	,	0.9927


AND	&	0.9972

IT	O	0.9675

WAS	V	0.9810

AAAALL	D	0.4835

A	D	0.7889

DREAM	N	0.4755

.	,	0.9927

Great	A	0.8430

level	N	0.9575

.	,	0.9927


Outstanding	A	0.8859

piece	N	0.9433

of	P	0.8953

here👇🏼	!	0.6633

.	,	0.9927

My	D	0.9244

fav’s	!	0.2458

’	,	0.7731

s	G	0.7922

wearing	V	0.9581

a	D	0.8948

.	,	0.9927


8	$	0.9739

Something	N	0.9844

seems	V	0.9169

unfair	A	0.9946

here	R	0.7796

.	,	0.9927

Not	R	0.9761

sure	A	0.8345

what	O	0.9490

it	O	0.9694

could	V	0.9712

be	V	0.9569

,	,	0.9918

though	P	0.7128

...	~	0.6291

Any	D	0.7001

ideas	N	0.8482

,	,	0.9918

?	,	0.9909


If	P	0.9686

House	N	0.7545

of	P	0.8953

Cards	N	0.6081

wants	V	0.9897

to	P	0.9511

go	V	0.8465

out	T	0.6015

with	P	0.9671

a	D	0.8948

bang	N	0.5091

,	,	0.9918

season	N	0.9827

6	$	0.9773

should	V	0.9804

be	V	0.9569

all	D	0.7257

about	P	0.8950

whether	!	0.2092

or	&	0.9822

not	R	0.9628

Underwoods	^	0.7602

keep	V	0.7901

current	A	0.8603

Fed	V	0.3973

chair	N	0.9727

.	,	0.9927

$NFLX	^	0.7566


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


It's	L	0.9930

said	V	0.9555

that	O	0.7135

is	V	0.9892

the	D	0.9792

lowest	A	0.9490

form	N	0.7937

of	P	0.8953

.	,	0.9927

To	P	0.9549

that	O	0.7135

I	O	0.9937

say	V	0.8550

"	,	0.9803

No	!	0.8845

,	,	0.9918

really	R	0.9938

?	,	0.9909

Hey	!	0.9975

,	,	0.9918

somebody	N	0.9588

give	V	0.9362

this	O	0.5028

person	N	0.8845

a	D	0.8948

!	,	0.9924

"	,	0.9803


RT	~	0.7475

:	,	0.7421

()	E	0.3119

・・・	!	0.2620

Couple	A	0.3672

Goals	N	0.6171

?	,	0.9909

😅	!	0.2639

•	~	0.2738

…	,	0.6715

https	^	0.8317

…	,	0.6715


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

21	$	0.9665

Snarky	A	0.2884

and	&	0.9981

Quotes	N	0.9187

...	~	0.6291

-	,	0.8444

…	,	0.6715


get	V	0.9655

you	O	0.9627

a	D	0.8948

guy	N	0.7125

like	P	0.7012

this	O	0.5028


RT	~	0.7475

TheCadoMedia	^	0.1992

:	,	0.7421

What	O	0.9658

do	V	0.9687

you	O	0.9627

think	V	0.9624

about	P	0.8950

the	D	0.9792

new	A	0.9552

iPhone	^	0.7523

X	E	0.6683

?	,	0.9909

🤔	!	0.2639


RT	~	0.7475

TheCadoMedia	^	0.1992

:	,	0.7421

OMG	!	0.9972

😯😯	!	0.2639


And	&	0.9973

with	P	0.9671

the	D	0.9792

,	,	0.9918

you	O	0.9627

can	V	0.9763

dance	N	0.7742

.	,	0.9927

It	O	0.9748

must	V	0.9380

be	V	0.9569

true	A	0.9009

,	,	0.9918

I	O	0.9937

saw	V	0.9172

it	O	0.9694

in	P	0.8576

a	D	0.8948

movie	N	0.9807

!	,	0.9924

…	,	0.6715


Please	V	0.7761


RT	~	0.7475

to	P	0.9511

read	V	0.8720

about	P	0.8950

this	O	0.5028

creature	N	0.9085

,	,	0.9918

later	R	0.7646

on	P	0.8343

.	,	0.9927

I	O	0.9937

can	V	0.9763

tell	V	0.7941

he	O	0.9777

is	V	0.9892

another	D	0.8794

real	A	0.7729

,	,	0.9918

one	$	0.7703

of	P	0.8953

the	D	0.9792

best	A	0.9236

people	N	0.9913

!!	,	0.9305

c	G	0.3278


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


We’re	L	0.9109

not	R	0.9628

having	V	0.9803

any	D	0.6983

fun	N	0.6011

.	,	0.9927

😂	!	0.3943


"	,	0.9803

If	P	0.9686

you're	L	0.9569

14	$	0.9851

OR	&	0.8456

older	A	0.9379

,	,	0.9918

Follow	V	0.9418

FreddyAmazin	G	0.1472

for	P	0.9910

advices	N	0.8597

on	P	0.8343

girls	N	0.9710

,	,	0.9918

boys	N	0.9869

,	,	0.9918

love	N	0.6603

,	,	0.9918

life	N	0.9415

,	,	0.9918

relationships	N	0.9503

and	&	0.9981

SEX	N	0.8936

!	,	0.9924

😍	E	0.7989

"	,	0.9803


"	,	0.9803

RT	~	0.7475

FreddyAmazin	G	0.1472

:	,	0.7421

Me	O	0.9899

sitting	V	0.9768

around	P	0.4644

pretending	V	0.9849

I	O	0.9937

don't	V	0.9973

have	V	0.9703

shit	N	0.6894

to	P	0.9511

get	V	0.9655

done	V	0.8666

"	,	0.9803


"	,	0.9803

RT	~	0.7475

FreddyAmazin	G	0.1472

:	,	0.7421

The	D	0.9468

caption	N	0.7127

😂😂	!	0.3943

The	D	0.9468

kind	N	0.4666

of	P	0.8953

relationship	N	0.9501

problems	N	0.9751

I	O	0.9937

wanna	V	0.9079

have	V	0.9703

"	,	0.9803


"	,	0.9803

RT	~	0.7475

FreddyAmazin	G	0.1472

:	,	0.7421

"	,	0.9803


You	O	0.9865

gotta	V	0.9603

think	V	0.9624

what	O	0.9490

you	O	0.9627

want	V	0.9638

into	P	0.9699

existence	N	0.9302


RT	~	0.7475

:	,	0.7421

Shareen	^	0.6931

inspiring	A	0.7934

Pakistanis	^	0.5808

to	P	0.9511

get	V	0.9655

their	D	0.7901

due	A	0.4984

rights	N	0.9591

and	&	0.9981

report	N	0.8498

all	D	0.7257

kinds	N	0.7566

of	P	0.8953

harassment	N	0.9441

cases	N	0.9544


that's	L	0.9901

fake	A	0.9440

news	N	0.8769

.	,	0.9927

the	D	0.9792

people	N	0.9913

love	N	0.6603

him	O	0.8980


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


But	&	0.9845

Tony	^	0.9832

,	,	0.9918

that	O	0.7135

was	V	0.9773

the	D	0.9792

FBI's	A	0.1690

fault	N	0.9210

.	,	0.9927

Haven't	V	0.7167

you	O	0.9627

been	V	0.9227

paying	V	0.9829

attention	N	0.9389

?	,	0.9909


What	O	0.9658

indictment	N	0.9681

?	,	0.9909

Watch	V	0.6170

out	T	0.6015

for	P	0.9910

this	O	0.5028

evil	A	0.7885

liberal	A	0.8128

candy	N	0.7860

is	V	0.9892

handing	V	0.9591

out	T	0.6015

to	P	0.9511

your	D	0.5467

children	N	0.8002

.	,	0.9927


I'm	L	0.9907

dead	A	0.8854

😂	!	0.3943


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187

1	$	0.9900


Reposting	V	0.4937

:	,	0.7421

Interesting	A	0.8452

answer	N	0.7760

d	!	0.3287


What	O	0.9658

was	V	0.9773

Hillary	^	0.9786

doing	V	0.9845

in	P	0.8576

Libya	^	0.9666

?	,	0.9909


what	O	0.9490

did	V	0.9560

you	O	0.9627

wish	V	0.7214

for	P	0.9910

on	P	0.8343

your	D	0.5467

birthday	N	0.9593

?	,	0.9909


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


You	O	0.9865

could	V	0.9712

stop	V	0.7591

being	V	0.9770

a	D	0.8948

bitch	N	0.8507

for	P	0.9910

two	$	0.9238

seconds	N	0.9497

,	,	0.9918

that	O	0.7135

would	V	0.9736

scare	V	0.6772

them	O	0.9105


Pf-	G	0.3487

Who	O	0.9804

needs	V	0.9259

friends	N	0.8548

who	O	0.9764

actually	R	0.9907

ask	V	0.8878

you	O	0.9627

out	T	0.6015

to	P	0.9511

do	V	0.9687

things	N	0.9817

with	P	0.9671

them	O	0.9105

every	D	0.6681

once	R	0.8507

in	P	0.8576

a	D	0.8948

while	P	0.4182

,	,	0.9918

riiiight	!	0.9894

?	,	0.9909

--	,	0.7950


My	D	0.9244

two	$	0.9238

boys	N	0.9869

will	V	0.9478

be	V	0.9569

dressed	V	0.9704

as	P	0.7377

a	D	0.8948

demon	N	0.8754

&	&	0.9901

Hulk	^	0.8085

for	P	0.9910

Halloween	^	0.9722

.	,	0.9927

Because	P	0.9821

it's	L	0.9926

too	R	0.9370

late	A	0.8833

to	P	0.9511

get	V	0.9655

them	O	0.9105

a	D	0.8948

Papadopoulos	^	0.6316

or	&	0.9822

Manafort	^	0.4104

costume	N	0.9695

.	,	0.9927


OH	!	0.9939

NO	!	0.9562

!!	,	0.9305

My	D	0.9244

life	N	0.9415

will	V	0.9478

have	V	0.9703

ended	V	0.9697

...	~	0.6291


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187

0	$	0.9638


30	$	0.9470

Snappy	A	0.9727

Funny	A	0.9935

Quotes	N	0.9187


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


Thank	V	0.6798

you	O	0.9627

Dems	N	0.6651

for	P	0.9910

Making	V	0.9797

America	^	0.9765

Great	A	0.8430

Again	R	0.9621

&	&	0.9901

a	D	0.8948

Special	A	0.8351

thanks	N	0.7675

to	P	0.9511

California	^	0.9589

,	,	0.9918

Pelosi	^	0.9417

,	,	0.9918

Schumer	^	0.9515

,	,	0.9918

Waters	^	0.5005


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


Nah	!	0.9905

,	,	0.9918

I'm	L	0.9907

pretty	R	0.7847

sure	A	0.8345

it's	L	0.9926

still	R	0.9849

Obama's	Z	0.5224

fault	N	0.9210

🤣	!	0.2639


RT	~	0.7475

:	,	0.7421

But	&	0.9845

Tony	^	0.9832

Gwynn	^	0.9205

swing	V	0.6113

down	T	0.3734

.....	,	0.9659


boy	N	0.8695

that	O	0.7135

is	V	0.9892

shocking	A	0.9396

!	,	0.9924


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


Putting	V	0.9741

on	P	0.8343

a	D	0.8948

bra	N	0.8783

to	P	0.9511

go	V	0.8465

get	V	0.9655

Taco	N	0.6533

Bell	^	0.7710

cause	P	0.4706

I'm	L	0.9907

classy	A	0.8890

.	,	0.9927


So	P	0.5666

what	O	0.9490

you're	L	0.9569

saying	V	0.9801

is	V	0.9892

that	O	0.7135

you're	L	0.9569

a	D	0.8948

USL	^	0.6262

shill	N	0.9320

?	,	0.9909


My	D	0.9244

favorite	A	0.8214

way	N	0.5969

to	P	0.9511

spend	V	0.9435

Monday	^	0.8819

morning	N	0.7689

has	V	0.9464

to	P	0.9511

be	V	0.9569

taking	V	0.9846

my	D	0.8420

daughter	N	0.9721

to	P	0.9511

the	D	0.9792

doctor	N	0.9744

.	,	0.9927


Never	R	0.9634

should	V	0.9804

have	V	0.9703

fired	V	0.9248

Tomsula	!	0.3502


RT	~	0.7475

:	,	0.7421

Surprise	N	0.7901

,	,	0.9918

surprise	N	0.6923

:	,	0.7421

QB	N	0.5077

is	V	0.9892

Week	N	0.8703

9	$	0.9832

OPOW	!	0.5419

.	,	0.9927


Bad	A	0.9762

timing	N	0.8920

dude	N	0.7345

.	,	0.9927

You	O	0.9865

just	R	0.9975

fed	V	0.7988

the	D	0.9792

idea	!	0.4985

that	O	0.7135

lgbt	!	0.3372

are	V	0.9783

linked	V	0.9468

to	P	0.9511

pedophilia	N	0.4940

.	,	0.9927

Thanks	N	0.8540

for	P	0.9910

that	O	0.7135

.	,	0.9927

…	,	0.6715

9	$	0.9832


RT	~	0.7475

:	,	0.7421

Surprise	N	0.7901

,	,	0.9918

surprise	N	0.6923

:	,	0.7421

QB	N	0.5077

is	V	0.9892

Week	N	0.8703

9	$	0.9832

OPOW	!	0.5419

.	,	0.9927


"	,	0.9803

let's	L	0.9792

get	V	0.9655

coffee	N	0.9635

"	,	0.9803

"	,	0.9803

lunch	N	0.8497

date	N	0.9426

?	,	0.9909

"	,	0.9803

"	,	0.9803

ooo	!	0.9972

lets	L	0.9500

get	V	0.9655

our	D	0.8438

nails	N	0.9588

done	V	0.8666

"	,	0.9803

Bank	N	0.7408

account	N	0.9646

:	,	0.7421


Tu	G	0.2908

novio	!	0.6347

antes	!	0.2705

de	P	0.2131

tenerte	^	0.2735

:	,	0.7421

200	$	0.9712

likes	V	0.9788

en	R	0.1963

sus	A	0.6971

fotos	!	0.2672

.	,	0.9927

Y	R	0.5494

ahora	G	0.3775

fotos	!	0.2672

con	N	0.4743

su	G	0.6205

novia	!	0.6420

:	,	0.7421

20	$	0.9690

,	,	0.9918

30	$	0.9470

likes	V	0.9788

.	,	0.9927

Por	G	0.5319

qué	!	0.4086

será	G	0.3621

?	,	0.9909

(	,	0.9082

Aplica	!	0.4211

en	R	0.1963

viceversa	!	0.9524

)	,	0.9412


قبل	!	0.3127

الصحوة	!	0.3127

كان	!	0.3127

فيه	!	0.3127

شاطىء	!	0.3127

بالرياض	!	0.3127

وجو	!	0.3127

المطاوعة	!	0.3127

وردموه	!	0.3127

لان	!	0.3127

الشواطىء	!	0.3127

فيها	!	0.3127

منكرات	!	0.3127

🤓	!	0.2639


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

itsrickmorty	!	0.2298

:	,	0.7421

Me	O	0.9899

after	P	0.8092

a	D	0.8948

spider	N	0.9595

touches	N	0.4744

me	O	0.9918

U	O	0.9513


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

20	$	0.9690

Hilarious	A	0.9386

Sayings	N	0.9664

...	~	0.6291

-	,	0.8444

…	,	0.6715


If	P	0.9686

Sprint	^	0.7805

or	&	0.9822

T-Mobile	^	0.5861

just	R	0.9975

changed	V	0.9033

corporate	N	0.5002

name	N	0.9785

to	P	0.9511

1-800-Blockchain	$	0.9906

,	,	0.9918

all	D	0.7257

problems	N	0.9751

would	V	0.9736

be	V	0.9569

solved	V	0.9598

!	,	0.9924

Am	V	0.7305

I	O	0.9937

right	!	0.8610

?	,	0.9909

$S	N	0.4991

$TMUS	!	0.2129


Sounds	V	0.9132

like	P	0.7012

a	D	0.8948

sound	V	0.5929

plan	N	0.7284

that	O	0.7135

totally	R	0.9814

won’t	V	0.8839

backfire	V	0.9046

at	P	0.9712

all	D	0.7257

🤦🏻‍♀️	!	0.2639


Not	R	0.9761

enough	R	0.3944


If	P	0.9686

we	O	0.9885

don't	V	0.9973

make	V	0.8257

kids	N	0.9182

work	N	0.8618

for	P	0.9910

Halloween	^	0.9722

candy	N	0.7860

,	,	0.9918

they're	L	0.8765

going	V	0.9829

to	P	0.9511

grow	V	0.7743

up	T	0.8440

expecting	V	0.9793

free	A	0.9309

handouts	N	0.6139

.	,	0.9927


Home	N	0.8967

time	N	0.9685

commute	N	0.6934

in	P	0.8576

the	D	0.9792

dark	A	0.4758

...	~	0.6291

yay	!	0.9937


Shocker	N	0.9649

!!!	,	0.9690

😒	E	0.8321


You	O	0.9865

think	V	0.9624

?	,	0.9909

😎	!	0.2639

…	,	0.6715


Reposting	V	0.4937

:	,	0.7421

.	,	0.9927

ntms	!	0.2665


RT	~	0.7475

:	,	0.7421

STOP	V	0.7587

,	,	0.9918

IT'S	L	0.9891

A	D	0.7889

TRAAAAP	N	0.9661

!!!!	,	0.9629

😂😂😂😂	!	0.9823

88	$	0.9409


STOP	V	0.7587

,	,	0.9918

IT'S	L	0.9891

A	D	0.7889

TRAAAAP	N	0.9661

!!!!	,	0.9629

😂😂😂😂	!	0.9823

88	$	0.9409


Me	O	0.9899

af	R	0.3529

!!	,	0.9305


New	A	0.9490

update	N	0.8916

for	P	0.9910

the	D	0.9792

Nvidia	^	0.8248

shield	N	0.9296

tv	N	0.9352

available	A	0.8159

..	,	0.9687

we	O	0.9885

now	R	0.9613

get	V	0.9655

ITV	^	0.4177

Hub	N	0.8153

..	,	0.9687

exciting	A	0.6114

..	,	0.9687


True	A	0.9396

story	N	0.9885

!!!!	,	0.9629


🤦🏻‍♀️Why	!	0.2859

would	V	0.9736

you	O	0.9627

retweet	V	0.5104

this	O	0.5028

?	,	0.9909

Please	V	0.7761

tell	V	0.7941

me	O	0.9918

you’re	L	0.9626

not	R	0.9628

a	D	0.8948

real	A	0.7729

doctor	N	0.9744

.	,	0.9927


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


But	&	0.9845

it	O	0.9694

was	V	0.9773

drunken	A	0.6955

behavior	N	0.9779

.	,	0.9927

Cant	V	0.7701

be	V	0.9569

mad	A	0.9005

that	O	0.7135

right	!	0.8610

?	,	0.9909


RT	~	0.7475

:	,	0.7421

But	&	0.9845

Tony	^	0.9832

Gwynn	^	0.9205

swing	V	0.6113

down	T	0.3734

.....	,	0.9659


"	,	0.9803

roll	V	0.5043

your	D	0.5467

eyes	N	0.9459

again	R	0.9571

"	,	0.9803

me	O	0.9918

:	,	0.7421


It's	L	0.9930

said	V	0.9555

that	O	0.7135

is	V	0.9892

the	D	0.9792

lowest	A	0.9490

form	N	0.7937

of	P	0.8953

.	,	0.9927

To	P	0.9549

that	O	0.7135

I	O	0.9937

say	V	0.8550

"	,	0.9803

No	!	0.8845

,	,	0.9918

really	R	0.9938

?	,	0.9909

Hey	!	0.9975

,	,	0.9918

somebody	N	0.9588

give	V	0.9362

this	O	0.5028

person	N	0.8845

a	D	0.8948

!	,	0.9924

"	,	0.9803


Retired	V	0.6172

or	&	0.9822

retiring	V	0.9934

Republicans	N	0.7965

are	V	0.9783

some	D	0.7045

of	P	0.8953

the	D	0.9792

bravest	A	0.9068

politicians	N	0.8935

we	O	0.9885

have	V	0.9703

!	,	0.9924

🙄	!	0.2639


*	,	0.9379

gasp	V	0.4874

*	,	0.9379

Operation	N	0.9604

Barnabus	^	0.7529

on	P	0.8343

the	D	0.9792

feed	V	0.7662

...	~	0.6291

the	D	0.9792

ACLU	^	0.8903

will	V	0.9478

sue	V	0.6937

us	O	0.9183

now	R	0.9613

...	~	0.6291


Very	R	0.9445

few	A	0.4890

style	N	0.9803

points	N	0.9527

.	,	0.9927

Sad	A	0.9857

.	,	0.9927


Always	R	0.9825

a	D	0.8948

good	A	0.9644

defense	N	0.9714

My	D	0.9244

grandmother	N	0.8842

used	V	0.7169

2	$	0.5875

say	V	0.8550

"	,	0.9803

you're	L	0.9569

known	V	0.9267

by	P	0.9649

the	D	0.9792

company	N	0.9761

u	O	0.9843

keep	V	0.7901

"	,	0.9803

-part	N	0.8886

o	!	0.7684

…	,	0.6715

d8	E	0.7107


What	O	0.9658

a	D	0.8948

boring	A	0.8194

place	N	0.9567

😳😳	!	0.3943


This	D	0.6836

told	V	0.9704

me	O	0.9918

I	O	0.9937

do😮	!	0.3147


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

the_cado_media	D	0.9013

:	,	0.7421

The	D	0.9468

strongest	A	0.9579

man	!	0.8651

in	P	0.8576

the	D	0.9792

world	N	0.7022

😮😮	!	0.2639


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


RT	~	0.7475

:	,	0.7421

D2	!	0.3703


RT	~	0.7475

:	,	0.7421

D2	!	0.3703


Let’s	L	0.9902

hit	V	0.7971

the	D	0.9792

panic	N	0.8735

button	N	0.9400

7	$	0.9782

games	N	0.9700

into	P	0.9699

the	D	0.9792

season	N	0.9827

.	,	0.9927


My	D	0.9244

current	A	0.8603

mood	N	0.9670

:	,	0.7421

“	,	0.9466

SHOOK	V	0.8680

”	,	0.9566

😰	E	0.8321


D2	!	0.3703


RT	~	0.7475

:	,	0.7421

The	D	0.9468

Sarcastic	A	0.9857

Zone	N	0.7747

-	,	0.8444

…	,	0.6715


Aww	!	0.9976

c'mon	!	0.9300

..	,	0.9687

?	,	0.9909


Oh	!	0.9978

yes	!	0.9958

,	,	0.9918

the	D	0.9792

most	R	0.7557

by	P	0.9649

far	R	0.8479

.	,	0.9927


Cant	V	0.7701

wait	V	0.9113

to	P	0.9511

see	V	0.8335

her	O	0.5274

tonight	R	0.4673


Do	V	0.9772

ya	!	0.8954

ever	R	0.9297

see	V	0.8335

someone's	L	0.6960

tweet	V	0.5818

and	&	0.9981

you're	L	0.9569

just	R	0.9975

like	P	0.7012

...	~	0.6291

But	&	0.9845

this	O	0.5028

is	V	0.9892

you	O	0.9627

.	,	0.9927

You	O	0.9865

just	R	0.9975

subtweeted	V	0.4669

yourself	O	0.8983

??	,	0.9829

Do	V	0.9772

you	O	0.9627

n	&	0.7343

…	,	0.6715


RT	~	0.7475

:	,	0.7421

Surprise	N	0.7901

,	,	0.9918

surprise	N	0.6923

:	,	0.7421

QB	N	0.5077

is	V	0.9892

Week	N	0.8703

9	$	0.9832

OPOW	!	0.5419

.	,	0.9927


mio	!	0.6971

padre	^	0.7889

in	P	0.8576

questo	!	0.4556

istante	!	0.1993

:	,	0.7421

ma	!	0.3265

che	!	0.3590

sei	G	0.5640

a	D	0.8948

letto	G	0.3124

?!	,	0.9682

io	!	0.6442

:	,	0.7421

eh	!	0.9634

no	!	0.9253

,	,	0.9918

io	!	0.6442

sono	!	0.5406

SUL	!	0.3873

letto	G	0.3124

!	,	0.9924


Best	A	0.9759

